Recency,Frequency,Monetary,Cluster,pca1,pca2,Segment
104,8,1602.01,2,1.2710391062758646,0.6822904907502217,Premium Loyalists
334,5,1700.52,1,0.5159796919277757,1.2046565223319041,Active Mid Spenders
53,1,208.75,3,-1.1127098029389795,-1.1125954290261382,New Active Buyers
408,1,107.24,0,-2.135140366577486,-0.15555487076193752,Dormant Low Spenders
39,11,2984.33,2,2.211631256854422,0.46503750946561656,Premium Loyalists
32,2,714.96,3,0.1171971640863361,-0.7821017543438812,New Active Buyers
500,3,767.91,1,-0.45057895801351483,0.9757924055404195,Active Mid Spenders
208,1,1028.56,1,-0.699501568129841,0.25265707166320706,Active Mid Spenders
157,3,351.67,1,-0.4916105779997021,0.017608628624728596,Active Mid Spenders
54,1,173.97,0,-1.216528987326311,-1.1664821705768385,Dormant Low Spenders
402,1,240.5,0,-1.6974349854239072,0.12212362908257143,Dormant Low Spenders
411,1,373.02,0,-1.4687578577979832,0.29124386482003356,Dormant Low Spenders
677,1,283.43,0,-1.7801995512632043,0.4870604597976203,Dormant Low Spenders
66,7,1827.84,2,1.3719281044426883,0.41154432250246364,Premium Loyalists
562,1,105.5,0,-2.2489345542902797,0.02697378714694318,Dormant Low Spenders
81,2,2402.7200000000003,1,0.47122121533817435,0.1864760193527341,Active Mid Spenders
130,1,406.09,0,-1.0463827911850518,-0.35372984835496124,Dormant Low Spenders
87,1,364.5,0,-0.9737163743414305,-0.6266379792530314,Dormant Low Spenders
1,3,563.94,3,1.1989370568558102,-2.3890577939099393,New Active Buyers
46,1,393.54,3,-0.7262983860208964,-0.9689425458100259,New Active Buyers
333,3,596.12,1,-0.45366730598107396,0.646626943314135,Active Mid Spenders
366,4,1363.6,1,0.18448566644384448,1.0975738185520614,Active Mid Spenders
72,1,158.04,0,-1.361090366445464,-1.033707902464358,Dormant Low Spenders
158,2,473.81,1,-0.6212316190792064,-0.0020908865911632617,Active Mid Spenders
373,2,663.25,1,-0.7213319445819266,0.6217617267835959,Active Mid Spenders
12,10,3738.29,2,2.615476799827753,-0.1560892713834762,Premium Loyalists
549,1,114.95,0,-2.1954014989483275,0.04354565504402105,Dormant Low Spenders
255,7,3175.95,1,1.2291149684003364,1.3985335417657196,Active Mid Spenders
603,3,284.4,0,-1.0465936462771201,0.7322902341605239,Dormant Low Spenders
29,2,277.05,3,-0.36161077728015223,-1.175792866778311,New Active Buyers
31,13,3464.95,2,2.519791715995045,0.4562280513518981,Premium Loyalists
663,8,181.35,1,-0.5076758033243383,0.9933950983243182,Active Mid Spenders
40,1,427.93,3,-0.6363245625691742,-1.0195993646307093,New Active Buyers
362,4,689.07,1,-0.17966064779012214,0.8477999924583509,Active Mid Spenders
449,2,613.08,1,-0.8245037884133911,0.7027476381765975,Active Mid Spenders
373,2,1004.11,1,-0.4979320742583716,0.7695711088013475,Active Mid Spenders
96,2,913.19,1,-0.10542293244788632,-0.05951970356382018,Active Mid Spenders
26,13,4557.13,2,2.7233889559893316,0.45386375424341374,Premium Loyalists
75,7,2389.08,2,1.4748508211822202,0.5813291217178918,Premium Loyalists
57,11,5081.33,2,2.3764559185686696,0.8738623546616953,Premium Loyalists
21,2,722.74,3,0.2563187246290821,-1.017176030826568,New Active Buyers
41,8,3739.01,2,2.0292089381375966,0.4446756893055692,Premium Loyalists
662,1,59.400000000000006,0,-2.6085835528687293,-0.07907773878081928,Dormant Low Spenders
8,17,3421.39,2,3.181521739983578,-0.18262457453296882,Premium Loyalists
129,2,307.32,0,-0.7879168923321285,-0.27483741842109904,Dormant Low Spenders
690,1,60.959999999999994,0,-2.6084281327196956,-0.0456024888187221,Dormant Low Spenders
40,3,1233.3600000000001,3,0.6275637820065535,-0.3302733414039851,New Active Buyers
383,4,1211.75,1,0.10597127784767969,1.0821575517113853,Active Mid Spenders
463,2,246.5,0,-1.3247004807528402,0.3965168988806978,Dormant Low Spenders
169,8,4877.84,2,1.7129619434310355,1.3634209931245984,Premium Loyalists
9,11,3479.0600000000004,2,2.7500654716243265,-0.2971529135546229,Premium Loyalists
214,5,1890.5700000000002,1,0.7188833119046256,0.9811029160828275,Active Mid Spenders
170,4,2027.79,1,0.6494418552886548,0.7890672247438726,Active Mid Spenders
40,3,942.08,3,0.4823911427345966,-0.4263247762843904,New Active Buyers
186,1,394.14,0,-1.1794545187619152,-0.1546319287731308,Dormant Low Spenders
492,1,468.65,0,-1.4049609912210106,0.4782601630140122,Dormant Low Spenders
270,1,140.54,0,-1.8551590844599477,-0.30237785958086677,Dormant Low Spenders
172,5,2733.8,1,0.9891695634277783,0.9845827422591773,Active Mid Spenders
396,2,1216.66,1,-0.41408362342306293,0.8731974185878444,Active Mid Spenders
584,1,289.87,0,-1.7196230095835825,0.4081110842928608,Dormant Low Spenders
5,7,2911.62,2,2.416156327959259,-0.8442686825032565,Premium Loyalists
16,5,891.34,3,1.1478037294759023,-0.7822574188249716,New Active Buyers
326,1,107.45,0,-2.060537957782319,-0.2867168131483957,Dormant Low Spenders
113,2,796.38,1,-0.23224461052198733,-0.013144239649834646,Active Mid Spenders
290,1,94.0,0,-2.0936128980067568,-0.402700979572875,Dormant Low Spenders
16,2,1345.53,3,0.675941559803753,-0.9475504634970165,New Active Buyers
1,3,815.77,3,1.3977659775856925,-2.257505435093544,New Active Buyers
92,8,1302.3,2,1.1992962949007966,0.5369110690390316,Premium Loyalists
452,2,216.95000000000002,0,-1.3853902216152147,0.33700571858524364,Dormant Low Spenders
149,6,1830.54,1,0.9741264285335419,0.8268658670206074,Active Mid Spenders
492,2,170.88,0,-1.5412886998883246,0.30212522603750624,Dormant Low Spenders
376,1,257.06,0,-1.6397390902199136,0.10649188156398325,Dormant Low Spenders
189,2,659.84,1,-0.5014754620712149,0.2208480608226762,Active Mid Spenders
31,4,975.87,3,0.806197458071809,-0.4593265172447215,New Active Buyers
34,4,1056.44,3,0.8194841927008467,-0.3782380265319843,New Active Buyers
264,1,267.18,0,-1.5031063345763942,-0.08751015566782508,Dormant Low Spenders
721,1,131.25,0,-2.2139087995000866,0.2508315774565912,Dormant Low Spenders
84,10,4685.72,2,2.120010713995025,1.0309893470838711,Premium Loyalists
26,4,1358.88,3,1.0404694839023247,-0.44139527375413035,New Active Buyers
171,1,190.53,0,-1.5425701100751643,-0.46234066637887833,Dormant Low Spenders
10,3,774.9000000000001,3,0.8096612963590055,-1.2712559221507262,New Active Buyers
313,1,572.8100000000001,0,-1.148621806147115,0.2839107926389744,Dormant Low Spenders
65,7,4572.82,2,1.8712858859315131,0.7298050807010982,Premium Loyalists
85,1,508.8,3,-0.7866852957969417,-0.5214390347408493,New Active Buyers
425,2,452.32,0,-0.970196739003803,0.5621336277821904,Dormant Low Spenders
25,1,135.86,3,-1.1027229295354752,-1.6956549098991698,New Active Buyers
434,6,743.0,1,0.13821969568181208,1.1327897845670831,Active Mid Spenders
59,10,3805.34,2,2.122290652059854,0.7514901362975118,Premium Loyalists
323,7,1619.97,1,0.7887409568722611,1.2972168239557478,Active Mid Spenders
38,3,266.89,3,-0.17999442456447007,-0.9049303958060588,New Active Buyers
254,3,597.78,1,-0.3634507141877189,0.4885851158180034,Active Mid Spenders
400,4,1944.57,1,0.34666740815546526,1.276359665214004,Active Mid Spenders
19,9,2615.39,2,2.1858590684704997,-0.07259138223954531,Premium Loyalists
33,3,1483.14,3,0.7885024852630045,-0.37482948336418,New Active Buyers
15,4,762.75,3,0.9013182071472218,-0.9556101355162432,New Active Buyers
27,2,397.35,3,-0.1450136777358445,-1.0881466746262543,New Active Buyers
468,2,954.75,1,-0.5995011516418927,0.8849821027222614,Active Mid Spenders
503,1,153.24,0,-2.012781731911716,0.09390746148983857,Dormant Low Spenders
23,2,320.76,3,-0.20950541789258464,-1.255182777971462,New Active Buyers
214,2,533.3,1,-0.6567556516422822,0.21783866761761816,Active Mid Spenders
8,11,2567.06,2,2.6207904655273557,-0.4676889094100631,Premium Loyalists
22,1,149.29,3,-1.0119301331224921,-1.7344965249703654,New Active Buyers
12,3,1122.53,3,0.9544193571187767,-1.0407024972326098,New Active Buyers
262,2,393.45,0,-0.8866790204437874,0.22829266360926626,Dormant Low Spenders
131,1,156.57999999999998,0,-1.5607906865913197,-0.6879453403562953,Dormant Low Spenders
405,4,1269.05,1,0.11255703439487089,1.131461260373314,Active Mid Spenders
55,3,383.68,3,-0.10376907776647118,-0.5626111381696765,New Active Buyers
396,3,1254.21,1,-0.10975904449583083,1.0135771988309477,Active Mid Spenders
249,1,594.0,0,-1.0541327614903668,0.16253656632369365,Dormant Low Spenders
2,14,5175.93,2,3.5834183730535516,-0.7644145060371038,Premium Loyalists
9,2,1418.26,3,0.8787526772854524,-1.2414648573541125,New Active Buyers
264,2,284.5,0,-1.0635180791425287,0.11740160458366393,Dormant Low Spenders
377,3,406.95,1,-0.6998320031371572,0.5835974357443645,Active Mid Spenders
331,5,492.88,1,-0.14824426236022578,0.7579246239247738,Active Mid Spenders
313,2,788.81,1,-0.5704661052615679,0.580503754183587,Active Mid Spenders
26,3,974.52,3,0.6379579371089689,-0.6604175894711902,New Active Buyers
30,1,429.84,3,-0.542017703096232,-1.1827666948290068,New Active Buyers
434,2,233.21,0,-1.3332527911641001,0.33878984204990237,Dormant Low Spenders
30,6,1799.1100000000001,2,1.483096153056679,-0.10839335345521113,Premium Loyalists
2,7,1388.37,2,2.2447845062809964,-1.5168733619212025,Premium Loyalists
362,2,307.69,0,-1.1248417080127786,0.3307003229732414,Dormant Low Spenders
598,1,38.25,0,-2.8076969948013324,-0.29271756193025344,Dormant Low Spenders
283,10,2119.27,1,1.2956298900487968,1.4587894823017902,Active Mid Spenders
262,1,237.07,0,-1.5648503312209685,-0.13447421947254337,Dormant Low Spenders
25,2,370.43999999999994,3,-0.15837637760097525,-1.1567769223350357,New Active Buyers
417,2,202.82999999999998,0,-1.3950821403421958,0.26571926756774944,Dormant Low Spenders
354,1,216.76,0,-1.7115555798243607,0.010465786792879479,Dormant Low Spenders
461,2,429.7,0,-1.0244738578944599,0.591672594674342,Dormant Low Spenders
94,4,737.05,1,0.2972775604123996,0.08184675469190852,Active Mid Spenders
29,1,126.14,3,-1.1895002932209036,-1.6376186944780529,New Active Buyers
338,1,1048.85,1,-0.847975356098987,0.544634562536021,Active Mid Spenders
85,4,1571.01,1,0.7378069157834857,0.2930180838420847,Active Mid Spenders
9,3,524.88,3,0.6312087329526996,-1.466221123340427,New Active Buyers
51,3,1430.48,3,0.6293415296944395,-0.1373478214425988,New Active Buyers
50,3,874.25,3,0.37038394813615155,-0.3243496322676472,New Active Buyers
576,1,63.419999999999995,0,-2.5281572083060664,-0.13795325098010414,Dormant Low Spenders
2,3,1316.56,3,1.5223849822926425,-1.8479309231984122,New Active Buyers
113,1,371.56,0,-1.048495334732385,-0.4672694245040579,Dormant Low Spenders
14,8,2046.0,2,2.042605194553393,-0.3771396580258239,Premium Loyalists
596,1,163.1,0,-2.0350285458964974,0.21580937818335186,Dormant Low Spenders
77,1,454.10999999999996,3,-0.8157940418111445,-0.6194714228423557,New Active Buyers
380,4,2209.98,1,0.4324603052886539,1.2918466872700098,Active Mid Spenders
650,1,368.4,0,-1.6258552721078552,0.5563944451345634,Dormant Low Spenders
40,3,2024.98,3,0.8948175940455716,-0.15344861566818638,New Active Buyers
733,1,147.4,0,-2.157184013900211,0.30166164558920366,Dormant Low Spenders
401,1,1993.34,1,-0.5579200993916044,0.8740631965538237,Active Mid Spenders
161,10,862.2,1,0.9954788020143103,0.8072889425082534,Active Mid Spenders
1,6,4656.0,2,2.896792466342689,-1.3843024777731097,Premium Loyalists
527,1,102.0,0,-2.2458582672349046,-0.022772821426961617,Dormant Low Spenders
680,1,231.32,0,-1.8908021817074643,0.41744374386856925,Dormant Low Spenders
93,5,431.92,1,0.1955166251365111,-0.03266123430914096,Active Mid Spenders
23,8,2419.61,2,1.9785174303967104,-0.04035178459785721,Premium Loyalists
430,1,217.6,0,-1.7732511985685446,0.12615370260881148,Dormant Low Spenders
95,6,3100.09,2,1.4048639693960228,0.7518007368331605,Premium Loyalists
28,2,659.4599999999999,3,0.1161542905128816,-0.8870375037268082,New Active Buyers
33,9,4314.9800000000005,2,2.2813865802129123,0.4187145694271955,Premium Loyalists
21,5,3780.05,2,1.8418337107009206,-0.11505026402285498,Premium Loyalists
379,1,246.5,0,-1.6648800220886695,0.09625234732003006,Dormant Low Spenders
631,1,146.14000000000001,0,-2.1125972355711333,0.21045137728683078,Dormant Low Spenders
724,1,161.6,0,-2.1038404338225885,0.32700209943307595,Dormant Low Spenders
8,4,1131.56,3,1.3029685091428116,-1.1540575100554555,New Active Buyers
405,2,402.5,0,-1.017182293464819,0.49225120896995506,Dormant Low Spenders
363,2,267.15,0,-1.201683244320381,0.28207868649245627,Dormant Low Spenders
81,4,423.85,3,0.047778266298847114,-0.2019551368098273,New Active Buyers
53,5,3610.96,2,1.5219688857286455,0.39775911879412906,Premium Loyalists
23,6,2040.03,2,1.6349788342870462,-0.21438484743631694,Premium Loyalists
172,1,492.36,0,-1.0341354527560365,-0.12126501430434017,Dormant Low Spenders
189,6,1000.27,1,0.5707026801125287,0.7506605163810727,Active Mid Spenders
380,1,166.51,0,-1.876292964607362,-0.04150572969570219,Dormant Low Spenders
331,1,250.0,0,-1.6129144306518906,0.0216897571132927,Dormant Low Spenders
12,5,909.23,3,1.2466989264630461,-0.9332554571943197,New Active Buyers
156,4,331.58,1,-0.2978120510147384,0.09341646544848321,Active Mid Spenders
387,1,171.81,0,-1.8654770595056787,-0.019661287057958665,Dormant Low Spenders
45,3,62.43,0,-1.0112871766437956,-1.3217601208801248,Dormant Low Spenders
233,1,267.03,0,-1.4625101019556133,-0.16102098356490013,Dormant Low Spenders
64,15,4218.94,2,2.526647590601608,1.0041904844066156,Premium Loyalists
383,2,344.61,0,-1.0823964455027555,0.40415684705639954,Dormant Low Spenders
2,1,343.5,3,0.10508699359930973,-2.6387582797058817,New Active Buyers
33,2,398.84,3,-0.20682665477439552,-0.9724027122928819,New Active Buyers
25,2,591.4,3,0.09339444477046412,-0.9901962989401984,New Active Buyers
2,4,1295.7,3,1.737123408131196,-1.7531460518794901,New Active Buyers
33,2,148.44,3,-0.7376491811935196,-1.3236139707303922,New Active Buyers
254,1,229.33,0,-1.5725222092432114,-0.1644721099380189,Dormant Low Spenders
23,12,5111.95,2,2.749886798549815,0.39207709315356604,Premium Loyalists
22,5,1813.72,2,1.4312917356538288,-0.3508166891373135,Premium Loyalists
8,2,2007.44,3,1.1006671260302348,-1.17964128999168,New Active Buyers
25,10,3771.9,2,2.3924385865003805,0.2555595558607457,Premium Loyalists
19,3,807.57,3,0.6353741464054057,-0.9042462121198961,New Active Buyers
726,1,162.25,0,-2.102594232923463,0.3300491730952387,Dormant Low Spenders
173,6,1087.82,1,0.64483355987933,0.7287365153226372,Active Mid Spenders
409,1,259.09,0,-1.6630980073581225,0.15873548230030965,Dormant Low Spenders
163,1,110.92,0,-1.8166900075222678,-0.6821337111183942,Dormant Low Spenders
538,6,3358.3999999999996,1,0.8808219933527984,1.7970717149653008,Active Mid Spenders
7,1,538.46,3,0.02453979145501763,-1.9007354553231814,New Active Buyers
11,2,460.68,3,0.21310401719298258,-1.534788113364578,New Active Buyers
114,1,85.13000000000001,0,-1.841282193735633,-0.9847595199838156,Dormant Low Spenders
512,3,918.45,1,-0.361921463013204,1.0535477223084155,Active Mid Spenders
288,2,242.84,0,-1.1770919799302302,0.11220253033719603,Dormant Low Spenders
54,2,428.05,3,-0.3269113337946309,-0.6638147888636253,New Active Buyers
607,2,1079.1000000000001,1,-0.618862032117014,1.0815904529940177,Active Mid Spenders
596,1,158.09,0,-2.0517519253533893,0.20474458938472134,Dormant Low Spenders
77,8,2345.96,2,1.5743820115035354,0.6431757692705394,Premium Loyalists
4,12,2218.8,2,2.815531189776024,-0.8300218840975302,Premium Loyalists
37,7,1710.08,2,1.5224598009403116,0.05361000954392418,Premium Loyalists
217,2,252.52,0,-1.0634125004735706,-0.04004050542552529,Dormant Low Spenders
60,1,437.23,3,-0.7553637868250042,-0.7778239078991038,New Active Buyers
278,1,217.2,0,-1.6312716605128357,-0.13077420663273914,Dormant Low Spenders
24,1,279.77,3,-0.7022570518904221,-1.4623348744692086,New Active Buyers
29,1,473.65000000000003,3,-0.4790062167356579,-1.167530282070034,New Active Buyers
639,1,214.13,0,-1.911851835326576,0.3534200875190047,Dormant Low Spenders
568,1,1109.4,1,-0.9879792280588409,0.8698196864187617,Active Mid Spenders
398,2,153.52,0,-1.5291720837893514,0.13946901410564724,Dormant Low Spenders
12,8,1934.3899999999999,2,2.0594079731800146,-0.4814735734389366,Premium Loyalists
352,3,673.3800000000001,1,-0.40622838271655637,0.7226511393470872,Active Mid Spenders
22,7,2867.0,2,1.9660916014434717,-0.057946177041242525,Premium Loyalists
463,2,70.74000000000001,0,-1.9926245616554072,-0.045405674708968634,Dormant Low Spenders
50,2,173.16,3,-0.7883763133431564,-1.03005476399383,New Active Buyers
393,2,227.87,0,-1.3131490486321828,0.27222368171079253,Dormant Low Spenders
19,1,186.01,3,-0.8480831611318157,-1.7388469513910505,New Active Buyers
3,3,758.29,3,1.1305422775770397,-1.8750913136307295,New Active Buyers
104,10,3586.35,2,1.9063636486073217,1.0601132223339464,Premium Loyalists
12,14,4051.63,2,2.96931574419106,0.01228802036801523,Premium Loyalists
5,10,4068.67,2,2.9153200882684653,-0.5814981462356524,Premium Loyalists
32,5,1207.18,2,1.0931918824842737,-0.28325649957310006,Premium Loyalists
178,6,1518.7,1,0.8153530631599535,0.8644148994981306,Active Mid Spenders
620,1,30.1,0,-2.945087248033142,-0.354519666966165,Dormant Low Spenders
38,1,940.6700000000001,3,-0.19575173765416556,-0.7684480773630457,New Active Buyers
151,5,397.98,1,-0.006504970892502067,0.22140211856711886,Active Mid Spenders
162,1,127.1,0,-1.741851148728114,-0.6375520969457144,Dormant Low Spenders
69,5,1302.5,1,0.8869421129950325,0.18697164337009398,Active Mid Spenders
377,8,1381.19,1,0.7700054034938781,1.3842234301179828,Active Mid Spenders
25,3,682.9100000000001,3,0.45881369437373765,-0.8093940891579693,New Active Buyers
376,1,107.86,0,-2.105277359418408,-0.20152496632488442,Dormant Low Spenders
24,6,1277.5,2,1.3692637944680703,-0.35725700075322225,Premium Loyalists
177,1,455.3,0,-1.0856198291914667,-0.13234212025394146,Dormant Low Spenders
593,3,1139.1,1,-0.2941015947359639,1.216696882376014,Active Mid Spenders
50,7,1522.0800000000002,2,1.362955516077153,0.18546346184526452,Premium Loyalists
678,1,579.6,0,-1.3958096858041833,0.7425756755452487,Dormant Low Spenders
256,3,478.53000000000003,1,-0.4858044695266379,0.41393449385013326,Active Mid Spenders
382,5,1496.6,1,0.40310626569022606,1.2380071627058358,Active Mid Spenders
583,3,217.9,0,-1.1786038225086939,0.6177806015809744,Dormant Low Spenders
47,1,388.58,3,-0.7400430756373509,-0.9610510070358521,New Active Buyers
71,1,199.8,0,-1.2308020077190711,-0.9586326515536798,Dormant Low Spenders
16,5,1771.78,2,1.5180517771250905,-0.5372880057405123,Premium Loyalists
488,1,357.6,0,-1.5477917317710996,0.37718561101305687,Dormant Low Spenders
101,9,3130.04,2,1.7471170366216384,0.951563664790281,Premium Loyalists
35,2,563.37,3,-0.0397285009072769,-0.8157301685760553,New Active Buyers
53,2,548.02,3,-0.18789367729375617,-0.586639473315381,New Active Buyers
27,3,1250.06,3,0.7601824138870622,-0.550208709434398,New Active Buyers
428,4,1199.31,1,0.06398111151284885,1.143778425690624,Active Mid Spenders
8,16,3230.51,2,3.0933577368358494,-0.2288427024828714,Premium Loyalists
79,2,88.48,0,-1.2955673272325385,-1.002416333931021,Dormant Low Spenders
52,1,216.39,3,-1.087268454960978,-1.1108430023185933,New Active Buyers
36,9,1936.8,2,1.8216846588870836,0.18277866879927526,Premium Loyalists
61,17,5230.99,2,2.7760182244104348,1.1060969334131419,Premium Loyalists
337,9,1708.97,1,1.0270100100139805,1.4416992179416832,Active Mid Spenders
28,5,1785.98,2,1.3467811127123765,-0.21971849894767811,Premium Loyalists
184,1,298.48,0,-1.325426445606819,-0.25988736385037464,Dormant Low Spenders
52,1,112.46000000000001,0,-1.4379838904853794,-1.342888937322355,Dormant Low Spenders
10,26,2997.28,2,3.4500289162363447,0.07099137493956913,Premium Loyalists
36,2,195.15,3,-0.618748585693962,-1.1767256543074638,New Active Buyers
610,1,433.71999999999997,0,-1.5171891902183965,0.5771315951892372,Dormant Low Spenders
438,4,3147.36,1,0.5765128289496795,1.5014781056327515,Active Mid Spenders
438,1,317.11,0,-1.5769539349240245,0.27086882122844497,Dormant Low Spenders
396,3,828.5500000000001,1,-0.33314872119833433,0.8657745612791887,Active Mid Spenders
33,4,776.851,3,0.663391342524618,-0.5049012990146974,New Active Buyers
11,1,336.40000000000003,3,-0.36187417990835974,-1.8292787242228534,New Active Buyers
57,4,1942.36,1,0.9816773089353658,0.1365764668111713,Active Mid Spenders
4,4,1293.03,3,1.568083373480513,-1.4528639066179947,New Active Buyers
141,8,2437.05,2,1.3979660850455935,1.0098106781689011,Premium Loyalists
117,4,588.13,1,0.10445149858756217,0.12918275925129427,Active Mid Spenders
104,9,3236.4,2,1.7556052259619683,0.9805663895318723,Premium Loyalists
75,3,1067.52,1,0.3468608348706657,-0.018081664211864003,Active Mid Spenders
457,2,566.9,1,-0.8724638575850713,0.6852323302533762,Active Mid Spenders
450,4,2240.9,1,0.38450313768886785,1.3961948416348096,Active Mid Spenders
45,3,1481.4,3,0.6884982572453018,-0.19712099650623577,New Active Buyers
642,1,596.67,0,-1.3622722630928243,0.7208146378744671,Dormant Low Spenders
16,8,3285.31,2,2.2567872620177707,-0.13444968870727705,Premium Loyalists
509,13,4352.46,2,1.73258605617925,2.169102529828108,Premium Loyalists
17,2,554.65,3,0.17973737294917402,-1.229742583985256,New Active Buyers
396,1,100.35,0,-2.160825253260473,-0.19657398635894827,Dormant Low Spenders
90,4,1444.58,1,0.6740067422328971,0.29639865122069886,Active Mid Spenders
53,5,797.59,1,0.7079880040494528,-0.14079988269952717,Active Mid Spenders
379,6,2265.2,1,0.7834071355739878,1.4506123515865847,Active Mid Spenders
134,3,1065.08,1,0.1567535989024783,0.3196664592503661,Active Mid Spenders
730,1,105.78000000000002,0,-2.333363252558244,0.1817908975927893,Dormant Low Spenders
192,3,664.0,1,-0.215297719627007,0.3618603887181548,Active Mid Spenders
166,4,813.0,1,0.16466007378763453,0.44922184541186483,Active Mid Spenders
19,3,1055.17,3,0.7794574920884406,-0.8089154930213812,New Active Buyers
158,5,974.61,1,0.46096439943447415,0.567020964650129,Active Mid Spenders
415,1,169.0,0,-1.897226004800719,0.015549001249179201,Dormant Low Spenders
204,2,657.35,1,-0.5284911067326934,0.2642776295133774,Active Mid Spenders
336,4,2170.35,1,0.46304669495063727,1.2130782778243308,Active Mid Spenders
522,2,553.88,1,-0.9286012121059041,0.7551597667596559,Active Mid Spenders
37,5,1259.06,2,1.0694908652312303,-0.18511821863932454,Premium Loyalists
91,5,1420.34,1,0.8437800732556799,0.37890233094776327,Active Mid Spenders
93,2,877.4399999999999,1,-0.11661075145119018,-0.09226799985152338,Active Mid Spenders
9,2,922.53,3,0.6469959919561632,-1.3948034084794614,New Active Buyers
243,1,560.67,0,-1.0772392978560597,0.127649535491044,Dormant Low Spenders
45,4,748.5,3,0.5439940770052066,-0.34002394265124747,New Active Buyers
23,1,30.0,0,-1.8773452015756096,-2.2727498861867996,Dormant Low Spenders
190,8,2423.4700000000003,2,1.2974999489866261,1.1825063771879158,Premium Loyalists
44,3,532.49,3,0.14450897614740518,-0.574776047400761,New Active Buyers
25,15,2812.99,2,2.6093096210204774,0.3196354473439667,Premium Loyalists
317,8,1215.95,1,0.7581533573781364,1.2369351566005362,Active Mid Spenders
661,2,283.73,0,-1.3659470159348244,0.6559418368876087,Dormant Low Spenders
106,1,138.14,0,-1.5588892316079783,-0.8560898547530239,Dormant Low Spenders
51,4,1254.03,1,0.7817349981876002,-0.0838126142519461,Active Mid Spenders
168,5,4015.12,1,1.2041134253877253,1.1079243624917825,Active Mid Spenders
472,2,632.9399999999999,1,-0.8237233349369361,0.7434803450075284,Active Mid Spenders
40,1,301.32,3,-0.8249971397499732,-1.1444319215896737,New Active Buyers
218,1,76.32000000000001,0,-2.1112358094379524,-0.6436900595850185,Dormant Low Spenders
40,4,684.34,3,0.5335537730324093,-0.4397675293455603,New Active Buyers
297,2,325.2,0,-1.0302201891816218,0.23411961713249113,Dormant Low Spenders
19,7,2657.13,2,1.9710496613246942,-0.16742321734203863,Premium Loyalists
725,1,45.300000000000004,0,-2.7818123941752404,-0.1204564757472642,Dormant Low Spenders
81,4,542.04,1,0.18016267799421204,-0.11436485283546678,Active Mid Spenders
19,3,3435.76,2,1.4158386159089325,-0.3878628733245324,Premium Loyalists
49,3,1305.63,3,0.5930141439939468,-0.19302590508547032,New Active Buyers
53,3,1893.89,1,0.7681996045153073,-0.015026098120108305,Active Mid Spenders
24,4,781.28,3,0.7675359089451398,-0.6840687457813127,New Active Buyers
9,10,4507.58,2,2.8026333032407202,-0.24393066598540059,Premium Loyalists
25,14,2989.7,2,2.5775617995174476,0.31230845700107546,Premium Loyalists
599,2,318.24,0,-1.2719163097060198,0.6388202602111454,Dormant Low Spenders
117,2,524.54,1,-0.4684438362651694,-0.14159929634593915,Active Mid Spenders
547,3,173.95,0,-1.2785663233682822,0.5003097292730955,Dormant Low Spenders
450,1,55.980000000000004,0,-2.513356585564275,-0.3269315742471647,Dormant Low Spenders
420,1,90.0,0,-2.2382212514831203,-0.20042661594286867,Dormant Low Spenders
9,9,2993.1,2,2.4864554152121907,-0.43292496138708086,Premium Loyalists
419,1,190.57,0,-1.835942588607546,0.06381677596026566,Dormant Low Spenders
120,3,521.03,1,-0.19236836134747723,0.0003448760723707044,Active Mid Spenders
4,2,239.76,3,0.14974227912883492,-2.283023257555994,New Active Buyers
252,4,571.3,1,-0.1619119273614711,0.5682839817446429,Active Mid Spenders
28,1,191.04,3,-0.9559150975538186,-1.5104215093603026,New Active Buyers
659,1,37.5,0,-2.84998352267862,-0.2424555166727537,Dormant Low Spenders
267,4,1131.04,1,0.18705874312300427,0.8456441583364794,Active Mid Spenders
33,13,3906.57,2,2.564547012952879,0.5347506400620035,Premium Loyalists
690,1,246.75,0,-1.860911079935718,0.44898165511880833,Dormant Low Spenders
624,1,46.2,0,-2.722184090220432,-0.20185892689615695,Dormant Low Spenders
18,1,309.65,3,-0.5574928257008741,-1.587964468717892,New Active Buyers
172,2,696.68,1,-0.44140226454930864,0.18497293668988415,Active Mid Spenders
2,4,1542.14,2,1.8309704358991283,-1.6910534859416027,Premium Loyalists
476,2,140.39000000000001,0,-1.635766160648719,0.21299762792150775,Dormant Low Spenders
265,1,211.5,0,-1.6298626519135835,-0.16833795826046807,Dormant Low Spenders
140,6,3817.96,2,1.3908009856318702,1.052632742321462,Premium Loyalists
201,1,143.1,0,-1.748890639579483,-0.4691407430846644,Dormant Low Spenders
64,4,1060.56,1,0.6180792363136965,-0.012064864404229358,Active Mid Spenders
35,4,945.58,3,0.7504887406837787,-0.40116013007897605,New Active Buyers
41,9,4378.72,2,2.219828275989902,0.5484658343308111,Premium Loyalists
284,2,327.85,0,-1.01119302917454,0.21072270210132224,Dormant Low Spenders
417,1,898.87,0,-0.9999837410830948,0.613066192291976,Dormant Low Spenders
557,2,420.25,0,-1.0985037212590671,0.6950075048170599,Dormant Low Spenders
9,12,3472.4100000000003,2,2.8291491794399266,-0.2617928087799963,Premium Loyalists
143,4,1010.79,1,0.33069238397696427,0.43952536305396217,Active Mid Spenders
12,5,784.8100000000001,3,1.1674224331318794,-0.9857076339607743,New Active Buyers
